account_id,month,target_days,targeting_priority,recommended_channel,campaign_count,outstanding_amount,dpd,risk_segment,loan_type,timezone,status,calls,answered_calls,call_seconds,complaints,contact_proxy
ACC0000140,2026-07,1,8.0,VOICE,1,693625.33,180,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,1.0,
ACC0000141,2026-01,1,4.0,VOICE,1,493675.37,60,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000141,2026-05,1,7.0,SMS,1,493675.37,60,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000143,2026-03,1,10.0,WHATSAPP,1,165704.16,180,LOW,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000144,2026-01,1,8.0,VOICE,1,259713.4,30,MEDIUM,PERSONAL,Asia/Kolkata,ACTIVE,2.0,0.0,744.0,0.0,0.0
ACC0000144,2026-04,1,7.0,FIELD,1,259713.4,30,MEDIUM,PERSONAL,Asia/Kolkata,ACTIVE,1.0,0.0,278.0,0.0,0.0
ACC0000144,2026-05,1,4.0,FIELD,1,259713.4,30,MEDIUM,PERSONAL,Asia/Kolkata,ACTIVE,1.0,0.0,600.0,0.0,0.0
ACC0000144,2026-08,1,6.0,FIELD,1,259713.4,30,MEDIUM,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000145,2026-01,1,8.0,SMS,1,259430.17,0,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,1.0,
ACC0000145,2026-07,1,6.0,VOICE,1,259430.17,0,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000145,2026-08,1,6.0,WHATSAPP,1,259430.17,0,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000146,2026-02,1,8.0,FIELD,1,126898.89,1,NPA,BNPL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000148,2026-03,2,4.0,FIELD,2,49292.28,180,MEDIUM,BNPL,Asia/Kolkata,ACTIVE,1.0,1.0,216.0,0.0,1.0
ACC0000148,2026-07,2,1.5,FIELD,2,49292.28,180,MEDIUM,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000149,2026-01,1,2.0,WHATSAPP,1,101445.68,90,MEDIUM,BNPL,Asia/Kolkata,PAID,2.0,1.0,1126.0,0.0,0.5
ACC0000149,2026-05,1,6.0,SMS,1,101445.68,90,MEDIUM,BNPL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000150,2026-03,1,5.0,SMS,1,608494.59,60,NPA,CONSUMER,Asia/Dubai,CLOSED,1.0,0.0,53.0,0.0,0.0
ACC0000150,2026-07,1,3.0,WHATSAPP,1,608494.59,60,NPA,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000152,2026-05,1,9.0,WHATSAPP,1,309747.09,15,LOW,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000153,2026-06,1,2.0,WHATSAPP,1,570032.8,75,MEDIUM,CREDIT_CARD,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000153,2026-07,1,7.0,VOICE,1,570032.8,75,MEDIUM,CREDIT_CARD,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000158,2026-03,1,8.0,SMS,1,120713.33,15,HIGH,BNPL,UTC,WRITEOFF,2.0,0.0,377.0,0.0,0.0
ACC0000158,2026-06,1,4.0,SMS,1,120713.33,15,HIGH,BNPL,UTC,WRITEOFF,1.0,0.0,243.0,0.0,0.0
ACC0000159,2026-04,1,5.0,VOICE,1,405052.27,1,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000159,2026-06,1,4.0,VOICE,1,405052.27,1,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000161,2026-01,1,1.0,VOICE,1,572297.22,90,NPA,BNPL,UTC,WRITEOFF,2.0,0.0,860.0,0.0,0.0
ACC0000161,2026-08,1,1.0,WHATSAPP,1,572297.22,90,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000162,2026-04,1,7.0,SMS,1,221882.86,1,HIGH,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000163,2026-02,1,6.0,WHATSAPP,1,363387.88,45,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000163,2026-05,1,6.0,WHATSAPP,1,363387.88,45,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,2.0,0.0,1205.0,0.0,0.0
ACC0000163,2026-07,1,10.0,SMS,1,363387.88,45,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,1.0,0.0,113.0,0.0,0.0
ACC0000164,2026-01,1,3.0,WHATSAPP,1,646106.64,75,MEDIUM,PERSONAL,Asia/Kolkata,PAID,2.0,1.0,680.0,1.0,0.5
ACC0000166,2026-01,1,6.0,FIELD,1,339556.17,180,MEDIUM,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000166,2026-07,1,2.0,FIELD,1,339556.17,180,MEDIUM,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000167,2026-01,2,6.0,SMS,2,696386.93,5,LOW,CONSUMER,UTC,ACTIVE,1.0,0.0,66.0,0.0,0.0
ACC0000167,2026-06,1,8.0,WHATSAPP,1,696386.93,5,LOW,CONSUMER,UTC,ACTIVE,1.0,1.0,99.0,0.0,1.0
ACC0000169,2026-03,1,3.0,WHATSAPP,1,233686.78,90,LOW,BNPL,Asia/Kolkata,WRITEOFF,2.0,1.0,504.0,0.0,0.5
ACC0000169,2026-05,1,1.0,SMS,1,233686.78,90,LOW,BNPL,Asia/Kolkata,WRITEOFF,1.0,1.0,85.0,0.0,1.0
ACC0000169,2026-06,1,8.0,WHATSAPP,1,233686.78,90,LOW,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000170,2026-07,1,2.0,FIELD,1,453695.49,15,HIGH,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000172,2026-07,1,8.0,WHATSAPP,1,320032.12,15,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000174,2026-01,1,6.0,VOICE,1,26526.62,30,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000174,2026-04,1,7.0,WHATSAPP,1,26526.62,30,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000174,2026-07,1,7.0,FIELD,1,26526.62,30,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,2.0,0.0,1738.0,0.0,0.0
ACC0000175,2026-06,1,7.0,WHATSAPP,1,199517.46,45,HIGH,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000176,2026-07,2,7.5,SMS,2,634833.58,30,HIGH,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000177,2026-03,1,10.0,WHATSAPP,1,642591.42,0,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000177,2026-04,1,6.0,WHATSAPP,1,642591.42,0,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000177,2026-06,1,4.0,VOICE,1,642591.42,0,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000177,2026-08,2,7.5,FIELD,2,642591.42,0,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000179,2026-05,1,9.0,WHATSAPP,1,151751.74,0,MEDIUM,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000180,2026-01,2,4.5,FIELD,2,88649.96,1,MEDIUM,CONSUMER,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000181,2026-04,1,1.0,VOICE,1,565223.07,30,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000182,2026-03,1,5.0,SMS,1,525883.45,180,LOW,AUTO,Asia/Dubai,ACTIVE,2.0,0.0,640.0,0.0,0.0
ACC0000182,2026-05,2,8.5,SMS,2,525883.45,180,LOW,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,716.0,0.0,0.0
ACC0000182,2026-07,1,1.0,SMS,1,525883.45,180,LOW,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000183,2026-04,1,8.0,WHATSAPP,1,363925.34,60,LOW,PERSONAL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000184,2026-02,1,3.0,SMS,1,3175.93,75,NPA,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000185,2026-04,1,9.0,FIELD,1,49640.55,180,MEDIUM,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000186,2026-07,1,1.0,SMS,1,253254.4,60,HIGH,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000187,2026-02,1,5.0,WHATSAPP,1,237996.88,30,HIGH,CONSUMER,Asia/Kolkata,CLOSED,1.0,0.0,228.0,0.0,0.0
ACC0000187,2026-03,1,2.0,WHATSAPP,1,237996.88,30,HIGH,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000188,2026-02,2,8.5,FIELD,2,359280.32,60,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000188,2026-05,1,10.0,WHATSAPP,1,359280.32,60,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000190,2026-02,1,4.0,FIELD,1,193026.9,30,NPA,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000192,2026-03,1,8.0,WHATSAPP,1,403381.38,1,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000192,2026-07,1,9.0,FIELD,1,403381.38,1,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000194,2026-07,1,5.0,VOICE,1,208702.28,60,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,1.0,0.0,498.0,0.0,0.0
ACC0000195,2026-04,1,1.0,SMS,1,331299.88,1,LOW,PERSONAL,Asia/Dubai,WRITEOFF,4.0,0.0,2446.0,0.0,0.0
ACC0000196,2026-01,1,6.0,WHATSAPP,1,142305.98,90,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000197,2026-07,1,8.0,FIELD,1,36693.65,75,LOW,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000197,2026-08,1,10.0,FIELD,1,36693.65,75,LOW,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,1.0,
ACC0000198,2026-01,1,7.0,SMS,1,18142.57,45,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000198,2026-02,1,2.0,VOICE,1,18142.57,45,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000198,2026-05,1,4.0,FIELD,1,18142.57,45,NPA,CREDIT_CARD,Asia/Dubai,PAID,1.0,1.0,369.0,0.0,1.0
ACC0000199,2026-01,1,1.0,WHATSAPP,1,198701.72,120,LOW,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000200,2026-04,1,6.0,VOICE,1,415025.16,120,MEDIUM,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000202,2026-07,1,10.0,VOICE,1,627162.37,15,MEDIUM,BNPL,Asia/Kolkata,CLOSED,1.0,0.0,496.0,0.0,0.0
ACC0000203,2026-04,1,7.0,WHATSAPP,1,413506.49,120,HIGH,PERSONAL,Asia/Kolkata,CLOSED,1.0,0.0,56.0,0.0,0.0
ACC0000203,2026-05,1,4.0,SMS,1,413506.49,120,HIGH,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000204,2026-03,1,7.0,VOICE,1,385174.44,75,LOW,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000204,2026-05,1,5.0,VOICE,1,385174.44,75,LOW,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000204,2026-06,1,5.0,SMS,1,385174.44,75,LOW,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000205,2026-03,1,5.0,WHATSAPP,1,362525.97,5,NPA,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000206,2026-06,1,3.0,WHATSAPP,1,564787.23,0,MEDIUM,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000207,2026-06,1,8.0,VOICE,1,295938.99,75,LOW,CREDIT_CARD,UTC,PAID,1.0,0.0,191.0,0.0,0.0
ACC0000208,2026-02,1,9.0,WHATSAPP,1,566700.86,5,LOW,PERSONAL,UTC,CLOSED,1.0,0.0,146.0,0.0,0.0
ACC0000209,2026-04,1,4.0,FIELD,1,581795.38,1,LOW,CONSUMER,UTC,ACTIVE,2.0,0.0,1505.0,0.0,0.0
ACC0000209,2026-07,1,10.0,WHATSAPP,1,581795.38,1,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000210,2026-05,1,7.0,FIELD,1,436602.0,15,NPA,AUTO,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000211,2026-03,1,4.0,FIELD,1,599204.43,15,HIGH,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000211,2026-08,1,7.0,SMS,1,599204.43,15,HIGH,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000212,2026-05,2,6.0,SMS,2,431693.88,5,LOW,BNPL,Asia/Dubai,ACTIVE,1.0,1.0,546.0,0.0,1.0
ACC0000213,2026-02,1,7.0,SMS,1,228095.34,15,HIGH,AUTO,Asia/Dubai,PAID,1.0,0.0,868.0,0.0,0.0
ACC0000213,2026-07,1,5.0,FIELD,1,228095.34,15,HIGH,AUTO,Asia/Dubai,PAID,1.0,0.0,17.0,0.0,0.0
ACC0000215,2026-07,1,9.5,SMS,2,215772.71,60,LOW,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000216,2026-05,1,8.0,SMS,1,355149.25,15,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000217,2026-05,1,6.0,VOICE,1,273488.65,5,LOW,PERSONAL,Asia/Dubai,CLOSED,1.0,0.0,17.0,0.0,0.0
ACC0000218,2026-06,1,5.0,SMS,1,643135.8,180,HIGH,BNPL,Asia/Kolkata,WRITEOFF,1.0,0.0,347.0,0.0,0.0
ACC0000219,2026-05,1,9.0,SMS,1,487463.19,120,MEDIUM,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,1.0,
ACC0000221,2026-01,1,10.0,FIELD,1,497026.32,15,HIGH,AUTO,Asia/Dubai,WRITEOFF,1.0,1.0,730.0,0.0,1.0
ACC0000222,2026-02,1,2.0,VOICE,1,75472.76,45,HIGH,CONSUMER,Asia/Kolkata,PAID,1.0,0.0,198.0,0.0,0.0
ACC0000222,2026-06,1,8.0,FIELD,1,75472.76,45,HIGH,CONSUMER,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000223,2026-01,1,2.0,SMS,1,456370.96,90,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000223,2026-02,1,1.0,FIELD,1,456370.96,90,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000223,2026-03,2,2.5,SMS,2,456370.96,90,LOW,PERSONAL,UTC,WRITEOFF,1.0,0.0,151.0,0.0,0.0
ACC0000224,2026-05,1,8.0,VOICE,1,696044.1,30,NPA,PERSONAL,UTC,PAID,1.0,0.0,339.0,0.0,0.0
ACC0000224,2026-07,2,4.0,VOICE,2,696044.1,30,NPA,PERSONAL,UTC,PAID,1.0,0.0,180.0,0.0,0.0
ACC0000226,2026-02,1,6.0,FIELD,1,697148.01,15,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000226,2026-06,1,9.0,SMS,1,697148.01,15,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,2.0,1.0,259.0,0.0,0.5
ACC0000227,2026-07,1,1.0,WHATSAPP,1,586049.69,180,LOW,AUTO,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000228,2026-02,1,3.0,WHATSAPP,1,45420.02,30,MEDIUM,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000228,2026-03,2,5.5,SMS,2,45420.02,30,MEDIUM,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000229,2026-02,1,5.0,FIELD,1,272978.47,1,MEDIUM,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000232,2026-03,1,7.0,VOICE,1,262676.41,60,LOW,BNPL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000232,2026-06,1,10.0,WHATSAPP,1,262676.41,60,LOW,BNPL,Asia/Dubai,CLOSED,1.0,0.0,91.0,0.0,0.0
ACC0000232,2026-07,1,1.0,FIELD,1,262676.41,60,LOW,BNPL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000233,2026-02,1,4.0,FIELD,1,694921.67,30,HIGH,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000234,2026-03,1,9.0,WHATSAPP,1,287109.27,1,MEDIUM,CONSUMER,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000235,2026-03,1,3.0,VOICE,1,534742.44,75,LOW,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000236,2026-04,1,5.0,VOICE,1,204028.1,30,HIGH,BNPL,UTC,WRITEOFF,2.0,0.0,269.0,0.0,0.0
ACC0000236,2026-05,1,3.0,FIELD,1,204028.1,30,HIGH,BNPL,UTC,WRITEOFF,1.0,0.0,24.0,0.0,0.0
ACC0000236,2026-06,1,2.0,FIELD,1,204028.1,30,HIGH,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000236,2026-07,2,6.5,SMS,2,204028.1,30,HIGH,BNPL,UTC,WRITEOFF,1.0,0.0,302.0,0.0,0.0
ACC0000237,2026-04,1,1.0,SMS,1,431535.07,60,NPA,CONSUMER,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000237,2026-06,1,9.0,VOICE,1,431535.07,60,NPA,CONSUMER,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000239,2026-02,1,8.0,VOICE,1,414986.21,45,NPA,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000241,2026-02,1,1.0,WHATSAPP,1,242391.09,0,NPA,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000242,2026-01,1,8.0,WHATSAPP,1,453096.13,45,HIGH,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000242,2026-04,2,5.5,FIELD,2,453096.13,45,HIGH,AUTO,UTC,WRITEOFF,1.0,0.0,863.0,1.0,0.0
ACC0000243,2026-01,1,6.0,SMS,1,496118.57,0,LOW,AUTO,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000243,2026-05,2,8.0,FIELD,2,496118.57,0,LOW,AUTO,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000245,2026-02,1,9.0,VOICE,1,418994.38,75,HIGH,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000245,2026-04,1,9.0,SMS,1,418994.38,75,HIGH,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000245,2026-05,1,4.0,WHATSAPP,1,418994.38,75,HIGH,AUTO,Asia/Dubai,WRITEOFF,1.0,1.0,465.0,0.0,1.0
ACC0000246,2026-01,1,3.0,FIELD,1,527246.45,75,HIGH,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000247,2026-02,1,9.0,WHATSAPP,1,379834.66,15,MEDIUM,CREDIT_CARD,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000247,2026-05,1,9.0,VOICE,1,379834.66,15,MEDIUM,CREDIT_CARD,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000248,2026-02,1,10.0,SMS,1,354402.86,90,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000248,2026-05,1,10.0,VOICE,1,354402.86,90,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000249,2026-04,1,4.0,WHATSAPP,1,575735.3,90,LOW,AUTO,UTC,PAID,1.0,1.0,799.0,0.0,1.0
ACC0000249,2026-07,1,9.0,SMS,1,575735.3,90,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000251,2026-01,1,7.0,SMS,1,4863.64,180,NPA,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000251,2026-03,1,4.0,FIELD,1,4863.64,180,NPA,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,1.0,
ACC0000251,2026-07,2,9.5,FIELD,2,4863.64,180,NPA,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000252,2026-03,1,9.0,FIELD,1,251164.92,75,HIGH,CREDIT_CARD,Asia/Dubai,PAID,1.0,0.0,320.0,0.0,0.0
ACC0000252,2026-08,1,9.0,VOICE,1,251164.92,75,HIGH,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000253,2026-01,1,6.0,VOICE,1,302649.82,120,NPA,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000256,2026-02,1,9.0,SMS,1,9404.83,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000256,2026-03,1,3.0,SMS,1,9404.83,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000256,2026-04,1,8.0,VOICE,1,9404.83,30,MEDIUM,PERSONAL,UTC,ACTIVE,1.0,0.0,882.0,0.0,0.0
ACC0000256,2026-06,1,1.0,WHATSAPP,1,9404.83,30,MEDIUM,PERSONAL,UTC,ACTIVE,1.0,0.0,833.0,0.0,0.0
ACC0000257,2026-03,1,2.0,VOICE,1,154901.38,75,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000259,2026-04,1,4.0,FIELD,1,107093.23,90,NPA,AUTO,Asia/Dubai,PAID,1.0,0.0,651.0,0.0,0.0
ACC0000259,2026-07,1,9.0,FIELD,1,107093.23,90,NPA,AUTO,Asia/Dubai,PAID,2.0,0.0,1325.0,0.0,0.0
ACC0000261,2026-07,1,7.0,VOICE,1,261754.31,1,MEDIUM,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000263,2026-01,1,10.0,WHATSAPP,1,689055.89,5,NPA,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000263,2026-07,1,10.0,WHATSAPP,1,689055.89,5,NPA,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000264,2026-03,1,3.0,FIELD,1,599191.71,30,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000265,2026-06,1,6.0,FIELD,1,356814.96,0,MEDIUM,AUTO,Asia/Kolkata,CLOSED,1.0,1.0,297.0,0.0,1.0
ACC0000266,2026-02,1,2.0,VOICE,1,38402.71,75,LOW,BNPL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000267,2026-01,2,8.0,FIELD,2,490223.39,45,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000268,2026-06,1,4.0,FIELD,1,248654.72,15,LOW,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000269,2026-01,1,10.0,VOICE,1,322688.33,45,MEDIUM,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000269,2026-04,1,5.0,SMS,1,322688.33,45,MEDIUM,CREDIT_CARD,UTC,CLOSED,2.0,1.0,1127.0,0.0,0.5
ACC0000269,2026-05,1,6.0,SMS,1,322688.33,45,MEDIUM,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000269,2026-07,1,4.0,SMS,1,322688.33,45,MEDIUM,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000270,2026-07,1,6.0,SMS,1,199160.35,90,MEDIUM,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000274,2026-03,1,1.0,SMS,1,343147.49,180,LOW,AUTO,UTC,CLOSED,1.0,1.0,202.0,0.0,1.0
ACC0000275,2026-05,1,3.0,WHATSAPP,1,230121.96,1,HIGH,BNPL,UTC,WRITEOFF,3.0,0.0,1273.0,0.0,0.0
ACC0000276,2026-01,1,5.0,SMS,1,47499.77,90,NPA,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,120.0,0.0,0.0
ACC0000276,2026-02,1,7.0,WHATSAPP,1,47499.77,90,NPA,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000277,2026-03,1,6.0,FIELD,1,25811.33,120,LOW,CONSUMER,UTC,CLOSED,1.0,0.0,509.0,0.0,0.0
ACC0000278,2026-07,1,6.0,VOICE,1,426773.51,120,MEDIUM,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,474.0,0.0,0.0
ACC0000279,2026-01,1,10.0,SMS,1,269049.57,90,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,1.0,
ACC0000279,2026-04,1,2.0,FIELD,1,269049.57,90,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000280,2026-02,1,10.0,VOICE,1,87019.33,45,MEDIUM,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000281,2026-03,1,2.0,SMS,1,257309.54,120,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,1.0,
ACC0000282,2026-03,1,7.0,FIELD,1,460400.52,1,LOW,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,1.0,
ACC0000282,2026-05,1,10.0,SMS,1,460400.52,1,LOW,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000282,2026-07,1,1.0,FIELD,1,460400.52,1,LOW,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000283,2026-06,1,8.0,SMS,1,155161.33,90,HIGH,CONSUMER,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
